name,gene,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,PValue,PAdj,FDR,falsePos,Sample3,Sample2,Sample1,Sample6,Sample5,Sample4
gene-SAUSA300_RS10250,gene-SAUSA300_RS10250,75.7,26.7,49,1.874,0.9,1.3e-02,1.0e+00,0.0326,17,32,26,22,71,28,48
gene-SAUSA300_RS03935,gene-SAUSA300_RS03935,17,4,13,3.165,1.7,1.3e-02,1.0e+00,0.0332,17,5,5,2,10,18,11
gene-SAUSA300_RS13860,gene-SAUSA300_RS13860,24.3,17.7,6.7,0.38,-1.4,1.3e-02,1.0e+00,0.0332,17,18,25,10,5,10,5
gene-SAUSA300_RS04865,gene-SAUSA300_RS04865,32,9.3,22.7,2.318,1.2,1.3e-02,1.0e+00,0.0332,17,7,15,6,26,24,18
gene-SAUSA300_RS01705,gene-SAUSA300_RS01705,5728,3191,2537,0.795,-0.3,1.3e-02,1.0e+00,0.0342,18,3095,3035,3443,2579,2594,2438
gene-SAUSA300_RS13875,gene-SAUSA300_RS13875,240.7,143.3,97.3,0.676,-0.6,1.4e-02,1.0e+00,0.0344,18,167,146,117,70,114,108
gene-SAUSA300_RS03375,gene-SAUSA300_RS03375,3526.7,1560.3,1966.3,1.26,0.3,1.4e-02,1.0e+00,0.0344,18,1584,1533,1564,2005,1938,1956
gene-SAUSA300_RS04630,gene-SAUSA300_RS04630,85.7,54.3,31.3,0.58,-0.8,1.4e-02,1.0e+00,0.0345,18,58,40,65,22,32,40
gene-SAUSA300_RS09425,gene-SAUSA300_RS09425,230.7,94,136.7,1.449,0.5,1.4e-02,1.0e+00,0.0345,18,80,91,111,144,147,119
gene-SAUSA300_RS12475,gene-SAUSA300_RS12475,2061.7,1163,898.7,0.773,-0.4,1.4e-02,1.0e+00,0.0354,19,1366,1012,1111,860,956,880
gene-SAUSA300_RS04295,gene-SAUSA300_RS04295,24.7,18,6.7,0.387,-1.4,1.4e-02,1.0e+00,0.036,19,10,23,21,3,7,10
gene-SAUSA300_RS04670,gene-SAUSA300_RS04670,280,164.7,115.3,0.702,-0.5,1.5e-02,1.0e+00,0.0367,19,182,126,186,125,101,120
gene-SAUSA300_RS13280,gene-SAUSA300_RS13280,129,48.7,80.3,1.643,0.7,1.5e-02,1.0e+00,0.0373,20,29,53,64,61,102,78
gene-SAUSA300_RS00740,gene-SAUSA300_RS00740,778.7,333.7,445,1.333,0.4,1.5e-02,1.0e+00,0.0374,20,407,312,282,448,412,475
gene-SAUSA300_RS06270,gene-SAUSA300_RS06270,37.7,12,25.7,2.139,1.1,1.5e-02,1.0e+00,0.0379,20,12,7,17,33,19,25
gene-SAUSA300_RS10360,gene-SAUSA300_RS10360,129.7,51,78.7,1.551,0.6,1.5e-02,1.0e+00,0.038,20,51,46,56,66,76,94
gene-SAUSA300_RS14565,gene-SAUSA300_RS14565,31.7,22.7,9,0.413,-1.3,1.5e-02,1.0e+00,0.0384,20,39,14,15,10,12,5
gene-SAUSA300_RS02610,gene-SAUSA300_RS02610,77.3,28.7,48.7,1.694,0.8,1.6e-02,1.0e+00,0.0393,21,22,35,29,48,54,44
gene-SAUSA300_RS05985,gene-SAUSA300_RS05985,35.7,11.7,24,2.066,1,1.6e-02,1.0e+00,0.0404,22,11,12,12,24,21,27
gene-SAUSA300_RS08315,gene-SAUSA300_RS08315,29,8.7,20.3,2.301,1.2,1.6e-02,1.0e+00,0.0408,22,7,12,7,24,23,14
gene-SAUSA300_RS05640,gene-SAUSA300_RS05640,1148.7,504,644.7,1.28,0.4,1.7e-02,1.0e+00,0.0427,23,530,475,507,640,633,661
gene-SAUSA300_RS10365,gene-SAUSA300_RS10365,121,47.3,73.7,1.556,0.6,1.7e-02,1.0e+00,0.0428,23,52,56,34,79,72,70
gene-SAUSA300_RS02050,gene-SAUSA300_RS02050,254,148,106,0.717,-0.5,1.7e-02,1.0e+00,0.0428,23,161,133,150,109,95,114
gene-SAUSA300_RS01105,gene-SAUSA300_RS01105,198.7,118.3,80.3,0.681,-0.6,1.7e-02,1.0e+00,0.0428,23,147,105,103,64,83,94
gene-SAUSA300_RS13150,gene-SAUSA300_RS13150,143.3,56.7,86.7,1.532,0.6,1.8e-02,1.0e+00,0.0432,23,38,71,61,89,86,85
gene-SAUSA300_RS13550,gene-SAUSA300_RS13550,76,47.3,28.7,0.604,-0.7,1.8e-02,1.0e+00,0.0433,23,52,44,46,31,24,31
gene-SAUSA300_RS07385,gene-SAUSA300_RS07385,88,55,33,0.603,-0.7,1.8e-02,1.0e+00,0.0433,23,73,53,39,36,30,33
gene-SAUSA300_RS05605,gene-SAUSA300_RS05605,28.3,8.7,19.7,2.234,1.2,1.8e-02,1.0e+00,0.0433,24,11,9,6,20,20,19
gene-SAUSA300_RS04840,gene-SAUSA300_RS04840,2627.3,1140.7,1486.7,1.303,0.4,1.8e-02,1.0e+00,0.0435,24,876,1319,1227,1586,1594,1280
gene-SAUSA300_RS08310,gene-SAUSA300_RS08310,68,24.7,43.3,1.77,0.8,1.8e-02,1.0e+00,0.0443,24,21,26,27,32,39,59
gene-SAUSA300_RS07995,gene-SAUSA300_RS07995,291.3,121.7,169.7,1.393,0.5,1.9e-02,1.0e+00,0.045,25,129,133,103,149,201,159
gene-SAUSA300_RS15730,gene-SAUSA300_RS15730,58.3,40.3,18,0.455,-1.1,1.9e-02,1.0e+00,0.0455,25,75,28,18,18,6,30
gene-SAUSA300_RS01625,gene-SAUSA300_RS01625,29,8.7,20.3,2.331,1.2,1.9e-02,1.0e+00,0.0459,25,5,16,5,17,19,25
gene-SAUSA300_RS00325,gene-SAUSA300_RS00325,30.3,20.7,9.7,0.472,-1.1,1.9e-02,1.0e+00,0.0459,25,17,22,23,10,9,10
gene-SAUSA300_RS12675,gene-SAUSA300_RS12675,77.7,29,48.7,1.691,0.8,1.9e-02,1.0e+00,0.0459,25,32,25,30,64,43,39
gene-SAUSA300_RS02540,gene-SAUSA300_RS02540,139,83.3,55.7,0.67,-0.6,1.9e-02,1.0e+00,0.0459,25,80,82,88,66,53,48
gene-SAUSA300_RS12785,gene-SAUSA300_RS12785,55.7,20,35.7,1.776,0.8,1.9e-02,1.0e+00,0.0459,25,22,21,17,36,39,32
gene-SAUSA300_RS07475,gene-SAUSA300_RS07475,35,11,24,2.143,1.1,1.9e-02,1.0e+00,0.0459,25,5,16,12,19,30,23
gene-SAUSA300_RS02635,gene-SAUSA300_RS02635,754.7,325.3,429.3,1.319,0.4,1.9e-02,1.0e+00,0.0462,26,275,403,298,439,438,411
gene-SAUSA300_RS02760,gene-SAUSA300_RS02760,143.7,57.3,86.3,1.499,0.6,2.0e-02,1.0e+00,0.047,26,58,50,64,102,83,74
gene-SAUSA300_RS03475,gene-SAUSA300_RS03475,36.7,12,24.7,2.068,1,2.0e-02,1.0e+00,0.0471,26,19,7,10,27,22,25
gene-SAUSA300_RS04910,gene-SAUSA300_RS04910,69.7,25.7,44,1.733,0.8,2.0e-02,1.0e+00,0.0472,26,32,14,31,47,42,43
gene-SAUSA300_RS11610,gene-SAUSA300_RS11610,859.7,500.3,359.3,0.718,-0.5,2.0e-02,1.0e+00,0.0474,26,336,514,651,335,454,289
gene-SAUSA300_RS06845,gene-SAUSA300_RS06845,22.7,5.7,17,2.79,1.5,2.0e-02,1.0e+00,0.0475,27,0,9,8,19,22,10
gene-SAUSA300_RS10965,gene-SAUSA300_RS10965,86,30.3,55.7,1.831,0.9,2.0e-02,1.0e+00,0.0478,27,40,9,42,69,37,61
gene-SAUSA300_RS03050,gene-SAUSA300_RS03050,322.7,185.7,137,0.739,-0.4,2.0e-02,1.0e+00,0.0478,27,187,176,194,143,149,119
gene-SAUSA300_RS06995,gene-SAUSA300_RS06995,52.7,18.3,34.3,1.864,0.9,2.1e-02,1.0e+00,0.0486,27,28,9,18,38,32,33
gene-SAUSA300_RS08735,gene-SAUSA300_RS08735,16,3.7,12.3,3.025,1.6,2.1e-02,1.0e+00,0.0488,28,1,8,2,13,13,11
gene-SAUSA300_RS05930,gene-SAUSA300_RS05930,36.3,11,25.3,2.247,1.2,2.1e-02,1.0e+00,0.0492,28,5,16,12,34,30,12
gene-SAUSA300_RS01035,gene-SAUSA300_RS01035,20.3,15,5.3,0.364,-1.5,2.1e-02,1.0e+00,0.0492,28,22,16,7,9,5,2
gene-SAUSA300_RS05660,gene-SAUSA300_RS05660,53.3,34.3,19,0.552,-0.9,2.1e-02,1.0e+00,0.0495,28,38,30,35,13,17,27
gene-SAUSA300_RS11940,gene-SAUSA300_RS11940,105.7,41.3,64.3,1.545,0.6,2.1e-02,1.0e+00,0.0502,29,41,42,41,74,62,57
gene-SAUSA300_RS06895,gene-SAUSA300_RS06895,180,74,106,1.437,0.5,2.2e-02,1.0e+00,0.0503,29,85,61,76,108,102,108
gene-SAUSA300_RS14335,gene-SAUSA300_RS14335,206.3,121,85.3,0.706,-0.5,2.2e-02,1.0e+00,0.0517,29,103,133,127,73,88,95
gene-SAUSA300_RS00395,gene-SAUSA300_RS00395,284,120.3,163.7,1.359,0.4,2.2e-02,1.0e+00,0.0523,30,131,117,113,154,177,160
gene-SAUSA300_RS10425,gene-SAUSA300_RS10425,69.3,44.7,24.7,0.549,-0.9,2.3e-02,1.0e+00,0.0524,30,25,63,46,26,35,13
gene-SAUSA300_RS13265,gene-SAUSA300_RS13265,43.3,15,28.3,1.932,1,2.3e-02,1.0e+00,0.0524,30,12,11,22,22,35,28
gene-SAUSA300_RS04770,gene-SAUSA300_RS04770,42,13.7,28.3,2.056,1,2.3e-02,1.0e+00,0.0525,30,27,7,7,27,26,32
gene-SAUSA300_RS10590,gene-SAUSA300_RS10590,42,28,14,0.515,-1,2.3e-02,1.0e+00,0.0535,31,17,33,34,10,19,13
gene-SAUSA300_RS11600,gene-SAUSA300_RS11600,459,262,197,0.753,-0.4,2.3e-02,1.0e+00,0.0535,31,318,223,245,197,204,190
gene-SAUSA300_RS03825,gene-SAUSA300_RS03825,97,59,38,0.646,-0.6,2.4e-02,1.0e+00,0.0552,32,51,63,63,34,43,37
gene-SAUSA300_RS02720,gene-SAUSA300_RS02720,94.7,35,59.7,1.696,0.8,2.4e-02,1.0e+00,0.056,32,19,27,59,56,73,50
gene-SAUSA300_RS09205,gene-SAUSA300_RS09205,1739,979,760,0.776,-0.4,2.4e-02,1.0e+00,0.0562,33,1232,911,794,722,818,740
gene-SAUSA300_RS05655,gene-SAUSA300_RS05655,59.3,37.3,22,0.589,-0.8,2.5e-02,1.0e+00,0.0572,33,46,30,36,21,21,24
gene-SAUSA300_RS07265,gene-SAUSA300_RS07265,46.3,16,30.3,1.911,0.9,2.5e-02,1.0e+00,0.0574,33,7,14,27,27,29,35
gene-SAUSA300_RS08645,gene-SAUSA300_RS08645,85.7,54,31.7,0.583,-0.8,2.5e-02,1.0e+00,0.0574,33,34,76,52,47,27,21
gene-SAUSA300_RS06320,gene-SAUSA300_RS06320,231,96.7,134.3,1.398,0.5,2.5e-02,1.0e+00,0.0579,34,101,81,108,137,112,154
gene-SAUSA300_RS12305,gene-SAUSA300_RS12305,18.7,14,4.7,0.354,-1.5,2.6e-02,1.0e+00,0.0586,34,17,13,12,0,5,9
gene-SAUSA300_RS07310,gene-SAUSA300_RS07310,140,83.7,56.3,0.671,-0.6,2.6e-02,1.0e+00,0.0586,34,78,103,70,70,45,54
gene-SAUSA300_RS09140,gene-SAUSA300_RS09140,58.7,21.7,37,1.723,0.8,2.6e-02,1.0e+00,0.0588,34,22,26,17,31,35,45
gene-SAUSA300_RS03600,gene-SAUSA300_RS03600,152.3,59.3,93,1.566,0.6,2.6e-02,1.0e+00,0.059,35,97,36,45,79,95,105
gene-SAUSA300_RS12870,gene-SAUSA300_RS12870,50.3,17.7,32.7,1.881,0.9,2.6e-02,1.0e+00,0.0592,35,27,11,15,36,40,22
gene-SAUSA300_RS05430,gene-SAUSA300_RS05430,28,8.7,19.3,2.199,1.1,2.6e-02,1.0e+00,0.0592,35,7,7,12,26,12,20
gene-SAUSA300_RS02290,gene-SAUSA300_RS02290,159,65,94,1.447,0.5,2.7e-02,1.0e+00,0.0602,36,68,58,69,113,81,88
gene-SAUSA300_RS08385,gene-SAUSA300_RS08385,46,16.3,29.7,1.812,0.9,2.7e-02,1.0e+00,0.0603,36,18,16,15,29,24,36
gene-SAUSA300_RS08005,gene-SAUSA300_RS08005,135.7,54.3,81.3,1.487,0.6,2.7e-02,1.0e+00,0.0611,36,42,57,64,65,91,88
gene-SAUSA300_RS00035,gene-SAUSA300_RS00035,92.3,35.7,56.7,1.579,0.7,2.7e-02,1.0e+00,0.0613,36,27,49,31,62,53,55
gene-SAUSA300_RS08575,gene-SAUSA300_RS08575,244,103,141,1.369,0.5,2.8e-02,1.0e+00,0.0621,37,107,97,105,158,120,145
gene-SAUSA300_RS02770,gene-SAUSA300_RS02770,131.7,53.3,78.3,1.481,0.6,2.8e-02,1.0e+00,0.0628,37,57,47,56,96,65,74
gene-SAUSA300_RS12260,gene-SAUSA300_RS12260,96,58,38,0.651,-0.6,2.8e-02,1.0e+00,0.0633,38,57,65,52,43,41,30
gene-SAUSA300_RS02385,gene-SAUSA300_RS02385,450.7,194,256.7,1.321,0.4,2.8e-02,1.0e+00,0.0635,38,210,204,168,302,251,217
gene-SAUSA300_RS11035,gene-SAUSA300_RS11035,74.7,46.7,28,0.597,-0.7,2.9e-02,1.0e+00,0.0649,39,32,57,51,39,27,18
gene-SAUSA300_RS07175,gene-SAUSA300_RS07175,452.7,256,196.7,0.766,-0.4,2.9e-02,1.0e+00,0.0652,39,245,277,246,215,209,166
gene-SAUSA300_RS06280,gene-SAUSA300_RS06280,31.3,10.3,21,2.004,1,3.0e-02,1.0e+00,0.0654,39,8,11,12,20,25,18
gene-SAUSA300_RS01415,gene-SAUSA300_RS01415,32.3,22,10.3,0.473,-1.1,3.0e-02,1.0e+00,0.0657,39,25,26,15,3,16,12
gene-SAUSA300_RS05935,gene-SAUSA300_RS05935,30,9.3,20.7,2.233,1.2,3.0e-02,1.0e+00,0.0657,40,1,12,15,21,26,15
gene-SAUSA300_RS05325,gene-SAUSA300_RS05325,128.7,51.3,77.3,1.509,0.6,3.0e-02,1.0e+00,0.0661,40,63,35,56,64,74,94
gene-SAUSA300_RS12490,gene-SAUSA300_RS12490,177.3,70,107.3,1.545,0.6,3.0e-02,1.0e+00,0.0669,40,119,40,51,110,95,117
gene-SAUSA300_RS13140,gene-SAUSA300_RS13140,19.7,14,5.7,0.415,-1.3,3.1e-02,1.0e+00,0.0687,42,18,12,12,9,5,3
gene-SAUSA300_RS00715,gene-SAUSA300_RS00715,27,18.7,8.3,0.456,-1.1,3.2e-02,1.0e+00,0.0692,42,21,14,21,3,14,8
gene-SAUSA300_RS03885,gene-SAUSA300_RS03885,33,11.3,21.7,1.937,1,3.2e-02,1.0e+00,0.0693,42,12,11,11,20,21,24
gene-SAUSA300_RS13415,gene-SAUSA300_RS13415,74,28,46,1.664,0.7,3.2e-02,1.0e+00,0.0698,42,21,25,38,39,63,36
gene-SAUSA300_RS09650,gene-SAUSA300_RS09650,132.7,52.7,80,1.521,0.6,3.2e-02,1.0e+00,0.0698,43,58,44,56,114,65,61
gene-SAUSA300_RS02510,gene-SAUSA300_RS02510,103,61.7,41.3,0.667,-0.6,3.2e-02,1.0e+00,0.0698,43,69,58,58,45,34,45
gene-SAUSA300_RS10925,gene-SAUSA300_RS10925,150,88,62,0.702,-0.5,3.2e-02,1.0e+00,0.0704,43,76,88,100,64,67,55
gene-SAUSA300_RS05100,gene-SAUSA300_RS05100,24.3,17.3,7,0.421,-1.2,3.2e-02,1.0e+00,0.0706,43,28,7,17,3,11,7
gene-SAUSA300_RS05960,gene-SAUSA300_RS05960,121.3,48,73.3,1.514,0.6,3.3e-02,1.0e+00,0.0719,44,35,44,65,67,91,62
gene-SAUSA300_RS12930,gene-SAUSA300_RS12930,167.3,70,97.3,1.394,0.5,3.3e-02,1.0e+00,0.0725,45,73,70,67,97,102,93
gene-SAUSA300_RS02045,gene-SAUSA300_RS02045,23.7,7.3,16.3,2.252,1.2,3.4e-02,1.0e+00,0.0735,45,4,11,7,21,15,13
gene-SAUSA300_RS10180,gene-SAUSA300_RS10180,85.3,53.7,31.7,0.589,-0.8,3.4e-02,1.0e+00,0.0739,46,75,21,65,26,39,30
gene-SAUSA300_RS03940,gene-SAUSA300_RS03940,24.3,7,17.3,2.369,1.2,3.4e-02,1.0e+00,0.0743,46,12,9,0,17,18,17
gene-SAUSA300_RS06440,gene-SAUSA300_RS06440,79,30.7,48.3,1.572,0.7,3.5e-02,1.0e+00,0.0744,46,28,33,31,59,39,47
gene-SAUSA300_RS06680,gene-SAUSA300_RS06680,566,247,319,1.292,0.4,3.5e-02,1.0e+00,0.0746,46,232,249,260,304,268,385
gene-SAUSA300_RS09100,gene-SAUSA300_RS09100,21.3,6.3,15,2.306,1.2,3.5e-02,1.0e+00,0.0746,46,5,9,5,17,11,17
gene-SAUSA300_RS11520,gene-SAUSA300_RS11520,41,26.3,14.7,0.546,-0.9,3.5e-02,1.0e+00,0.0748,46,27,21,31,21,11,12
gene-SAUSA300_RS03540,gene-SAUSA300_RS03540,35.3,12,23.3,1.951,1,3.5e-02,1.0e+00,0.075,47,17,11,8,15,25,30
gene-SAUSA300_RS13580,gene-SAUSA300_RS13580,367,209,158,0.758,-0.4,3.5e-02,1.0e+00,0.0751,47,215,199,213,127,153,194
gene-SAUSA300_RS04700,gene-SAUSA300_RS04700,350.3,151,199.3,1.319,0.4,3.6e-02,1.0e+00,0.0768,48,167,158,128,170,201,227
gene-SAUSA300_RS05630,gene-SAUSA300_RS05630,171,99.7,71.3,0.716,-0.5,3.7e-02,1.0e+00,0.0777,49,82,113,104,64,80,70
gene-SAUSA300_RS11985,gene-SAUSA300_RS11985,98.3,59.3,39,0.657,-0.6,3.7e-02,1.0e+00,0.0777,49,56,75,47,43,44,30
gene-SAUSA300_RS06375,gene-SAUSA300_RS06375,1977.7,884.3,1093.3,1.236,0.3,3.7e-02,1.0e+00,0.0786,49,767,909,977,1144,1134,1002
gene-SAUSA300_RS08725,gene-SAUSA300_RS08725,160.3,93.7,66.7,0.711,-0.5,3.7e-02,1.0e+00,0.0791,50,96,78,107,76,57,67
gene-SAUSA300_RS05940,gene-SAUSA300_RS05940,70.3,27,43.3,1.601,0.7,3.7e-02,1.0e+00,0.0791,50,24,32,25,55,34,41
gene-SAUSA300_RS05650,gene-SAUSA300_RS05650,84,51,33,0.651,-0.6,3.7e-02,1.0e+00,0.0791,50,57,43,53,26,34,39
gene-SAUSA300_RS07440,gene-SAUSA300_RS07440,105.3,63,42.3,0.672,-0.6,3.8e-02,1.0e+00,0.0793,50,80,56,53,45,37,45
gene-SAUSA300_RS09460,gene-SAUSA300_RS09460,26.3,7.7,18.7,2.347,1.2,3.9e-02,1.0e+00,0.0811,51,5,16,2,29,9,18
gene-SAUSA300_RS08715,gene-SAUSA300_RS08715,134.3,79.3,55,0.691,-0.5,3.9e-02,1.0e+00,0.0815,52,65,102,71,45,63,57
gene-SAUSA300_RS04715,gene-SAUSA300_RS04715,60.7,23,37.7,1.633,0.7,3.9e-02,1.0e+00,0.0821,52,18,29,22,34,45,34
gene-SAUSA300_RS06070,gene-SAUSA300_RS06070,278.7,120.3,158.3,1.315,0.4,4.0e-02,1.0e+00,0.0834,53,114,121,126,157,172,146
gene-SAUSA300_RS11300,gene-SAUSA300_RS11300,44.7,28.7,16,0.56,-0.8,4.0e-02,1.0e+00,0.0834,53,27,37,22,21,9,18
gene-SAUSA300_RS03815,gene-SAUSA300_RS03815,205.7,119.7,86,0.718,-0.5,4.0e-02,1.0e+00,0.0837,53,159,106,94,75,99,84
gene-SAUSA300_RS10490,gene-SAUSA300_RS10490,179.7,76,103.7,1.369,0.5,4.0e-02,1.0e+00,0.0839,54,78,70,80,106,95,110
gene-SAUSA300_RS05445,gene-SAUSA300_RS05445,25.3,8,17.3,2.138,1.1,4.2e-02,1.0e+00,0.0868,55,10,7,7,17,25,10
gene-SAUSA300_RS08040,gene-SAUSA300_RS08040,138.7,57,81.7,1.436,0.5,4.3e-02,1.0e+00,0.0891,57,44,54,73,90,87,68
gene-SAUSA300_RS10060,gene-SAUSA300_RS10060,102.7,41.7,61,1.461,0.5,4.3e-02,1.0e+00,0.0898,58,38,40,47,62,57,64
gene-SAUSA300_RS11365,gene-SAUSA300_RS11365,821.3,365.7,455.7,1.246,0.3,4.3e-02,1.0e+00,0.0898,58,395,363,339,491,413,463
gene-SAUSA300_RS09760,gene-SAUSA300_RS09760,32.3,11.3,21,1.886,0.9,4.4e-02,1.0e+00,0.09,58,15,9,10,17,21,25
gene-SAUSA300_RS04105,gene-SAUSA300_RS04105,46,29.3,16.7,0.574,-0.8,4.4e-02,1.0e+00,0.09,58,22,30,36,10,17,23
gene-SAUSA300_RS14560,gene-SAUSA300_RS14560,259,148.7,110.3,0.741,-0.4,4.4e-02,1.0e+00,0.0904,58,109,182,155,115,120,96
gene-SAUSA300_RS02715,gene-SAUSA300_RS02715,124,50,74,1.476,0.6,4.4e-02,1.0e+00,0.0907,59,35,48,67,86,80,56
gene-SAUSA300_RS04520,gene-SAUSA300_RS04520,53.3,20,33.3,1.674,0.7,4.4e-02,1.0e+00,0.0908,59,17,19,24,42,24,34
gene-SAUSA300_RS04835,gene-SAUSA300_RS04835,48.7,31.3,17.3,0.573,-0.8,4.4e-02,1.0e+00,0.0908,59,39,40,15,15,19,18
gene-SAUSA300_RS06395,gene-SAUSA300_RS06395,33.3,22.3,11,0.499,-1,4.5e-02,1.0e+00,0.0914,59,23,11,33,6,18,9
gene-SAUSA300_RS11435,gene-SAUSA300_RS11435,89.7,54.7,35,0.64,-0.6,4.5e-02,1.0e+00,0.0919,60,63,67,34,48,27,30
gene-SAUSA300_RS03485,gene-SAUSA300_RS03485,48.3,17.7,30.7,1.738,0.8,4.5e-02,1.0e+00,0.0927,60,29,12,12,32,27,33
gene-SAUSA300_RS05165,gene-SAUSA300_RS05165,2404.7,1317.3,1087.3,0.826,-0.3,4.6e-02,1.0e+00,0.0933,61,1411,1254,1287,1082,1037,1143
gene-SAUSA300_RS06160,gene-SAUSA300_RS06160,512.3,224.3,288,1.286,0.4,4.6e-02,1.0e+00,0.0946,62,261,207,205,306,227,331
gene-SAUSA300_RS02285,gene-SAUSA300_RS02285,614.7,273.7,341,1.246,0.3,4.7e-02,1.0e+00,0.0947,62,267,272,282,351,319,353
gene-SAUSA300_RS02365,gene-SAUSA300_RS02365,45.7,16.7,29,1.723,0.8,4.7e-02,1.0e+00,0.0957,63,12,16,22,29,36,22
gene-SAUSA300_RS12945,gene-SAUSA300_RS12945,53.3,33.3,20,0.599,-0.7,4.7e-02,1.0e+00,0.0959,63,47,28,25,24,14,22
gene-SAUSA300_RS02360,gene-SAUSA300_RS02360,42,15.3,26.7,1.768,0.8,4.8e-02,1.0e+00,0.0971,64,16,12,18,17,30,33
gene-SAUSA300_RS06060,gene-SAUSA300_RS06060,75.7,29.3,46.3,1.562,0.6,4.9e-02,1.0e+00,0.0981,65,36,27,25,42,62,35
gene-SAUSA300_RS12560,gene-SAUSA300_RS12560,111.3,44.7,66.7,1.501,0.6,4.9e-02,1.0e+00,0.0997,66,56,33,45,88,44,68
gene-SAUSA300_RS02550,gene-SAUSA300_RS02550,1057,580.7,476.3,0.82,-0.3,5.1e-02,1.0e+00,0.1021,67,573,577,592,475,484,470
gene-SAUSA300_RS10135,gene-SAUSA300_RS10135,147,60.3,86.7,1.433,0.5,5.1e-02,1.0e+00,0.1027,68,70,65,46,113,62,85
gene-SAUSA300_RS08985,gene-SAUSA300_RS08985,33,11,22,2.033,1,5.2e-02,1.0e+00,0.1046,69,7,11,15,8,24,34
gene-SAUSA300_RS13530,gene-SAUSA300_RS13530,275.7,156.7,119,0.761,-0.4,5.2e-02,1.0e+00,0.1046,69,148,136,186,139,113,105
gene-SAUSA300_RS02110,gene-SAUSA300_RS02110,21.3,6.3,15,2.31,1.2,5.3e-02,1.0e+00,0.1054,70,7,12,0,15,18,12
gene-SAUSA300_RS03585,gene-SAUSA300_RS03585,386.3,215.7,170.7,0.792,-0.3,5.3e-02,1.0e+00,0.1057,70,223,207,217,184,163,165
gene-SAUSA300_RS02405,gene-SAUSA300_RS02405,85,50.7,34.3,0.679,-0.6,5.4e-02,1.0e+00,0.1072,71,53,47,52,35,40,28
gene-SAUSA300_RS02880,gene-SAUSA300_RS02880,146.3,60.3,86,1.42,0.5,5.4e-02,1.0e+00,0.1073,72,41,72,68,106,68,84
gene-SAUSA300_RS08370,gene-SAUSA300_RS08370,27.7,19.3,8.3,0.452,-1.1,5.4e-02,1.0e+00,0.1077,72,15,16,27,17,0,8
gene-SAUSA300_RS06815,gene-SAUSA300_RS06815,104.7,42.7,62,1.442,0.5,5.4e-02,1.0e+00,0.1083,72,42,35,51,62,70,54
gene-SAUSA300_RS11060,gene-SAUSA300_RS11060,206.3,119,87.3,0.735,-0.4,5.5e-02,1.0e+00,0.1092,73,138,117,102,88,64,110
gene-SAUSA300_RS04470,gene-SAUSA300_RS04470,27.3,9.3,18,1.955,1,5.5e-02,1.0e+00,0.11,74,6,11,11,23,19,12
gene-SAUSA300_RS11960,gene-SAUSA300_RS11960,82,50.7,31.3,0.621,-0.7,5.6e-02,1.0e+00,0.11,74,32,41,79,17,39,38
gene-SAUSA300_RS11625,gene-SAUSA300_RS11625,32,20.7,11.3,0.555,-0.8,5.6e-02,1.0e+00,0.11,74,24,23,15,12,12,10
gene-SAUSA300_RS05460,gene-SAUSA300_RS05460,22.3,7.3,15,2.055,1,5.6e-02,1.0e+00,0.11,74,7,5,10,14,18,13
gene-SAUSA300_RS03915,gene-SAUSA300_RS03915,166.7,70.3,96.3,1.369,0.5,5.6e-02,1.0e+00,0.1101,74,85,61,65,79,106,104
gene-SAUSA300_RS04965,gene-SAUSA300_RS04965,53.7,20.3,33.3,1.653,0.7,5.7e-02,1.0e+00,0.1112,75,22,22,17,38,19,43
gene-SAUSA300_RS06220,gene-SAUSA300_RS06220,241,139.7,101.3,0.724,-0.5,5.7e-02,1.0e+00,0.1121,76,85,171,163,130,92,82
gene-SAUSA300_RS08605,gene-SAUSA300_RS08605,38,24.3,13.7,0.566,-0.8,5.7e-02,1.0e+00,0.1127,76,17,22,34,14,9,18
gene-SAUSA300_RS09105,gene-SAUSA300_RS09105,130.7,54,76.7,1.415,0.5,5.8e-02,1.0e+00,0.113,77,65,61,36,88,74,68
gene-SAUSA300_RS01715,gene-SAUSA300_RS01715,16.3,11.3,5,0.403,-1.3,6.0e-02,1.0e+00,0.1166,79,7,14,13,2,11,2
gene-SAUSA300_RS05610,gene-SAUSA300_RS05610,78,31,47,1.504,0.6,6.1e-02,1.0e+00,0.119,81,35,22,36,42,41,58
gene-SAUSA300_RS05170,gene-SAUSA300_RS05170,8445.7,4615,3830.7,0.83,-0.3,6.1e-02,1.0e+00,0.1195,82,5720,4040,4085,3606,3891,3995
gene-SAUSA300_RS05980,gene-SAUSA300_RS05980,20.7,6.7,14,2.05,1,6.1e-02,1.0e+00,0.1195,82,5,7,8,12,16,14
gene-SAUSA300_RS12910,gene-SAUSA300_RS12910,129,53.3,75.7,1.426,0.5,6.1e-02,1.0e+00,0.1195,82,78,37,45,82,66,79
gene-SAUSA300_RS13325,gene-SAUSA300_RS13325,21.3,14.7,6.7,0.451,-1.1,6.2e-02,1.0e+00,0.1195,82,10,21,13,14,2,4
gene-SAUSA300_RS06370,gene-SAUSA300_RS06370,307,172.7,134.3,0.776,-0.4,6.3e-02,1.0e+00,0.1212,83,131,187,200,136,133,134
